,drama_title,Episode1,Episode2,Episode3,Episode4,Episode5,Episode6,Episode7,Episode8,Episode9,Episode10,Episode11,Episode12,Episode13,Episode14,Episode15,average,suii,pre_part,part_count,start_at,drama_key,main_actor1,main_actor2,original_work,actor_actress_1,2008_1,2009_1,2010_1,2011_1,2012_1,2013_1,2014_1,2015_1,2016_1,2017_1,2018_1,2019_1,actor_actress_2,2008_2,2009_2,2010_2,2011_2,2012_2,2013_2,2014_2,2015_2,2016_2,2017_2,2018_2,2019_2,actor_actress_3,2008_3,2009_3,2010_3,2011_3,2012_3,2013_3,2014_3,2015_3,2016_3,2017_3,2018_3,2019_3,actor_actress_4,2008_4,2009_4,2010_4,2011_4,2012_4,2013_4,2014_4,2015_4,2016_4,2017_4,2018_4,2019_4,main_actor1_rank,main_actor2_rank,average_calc,main_actor1_pt,main_actor2_pt,TV_station_CX,TV_station_EX,TV_station_NTV,TV_station_TBS,start_at_month_1,start_at_month_4,start_at_month_7,start_at_month_10,start_at_year_2011,start_at_year_2012,start_at_year_2013,start_at_year_2014,start_at_year_2015,start_at_year_2016,start_at_year_2017,start_at_year_2018,start_at_year_2019,has_original_work_True,has_original_work_,time_table_土21,time_table_土22,time_table_土23,time_table_日21,time_table_日22,time_table_日23,time_table_月20,time_table_月21,time_table_木20,time_table_木21,time_table_木22,time_table_木23,time_table_水21,time_table_水22,time_table_火21,time_table_火22,time_table_金20,time_table_金22,time_table_金23,actor1_isj,actor2_isj
295,金田一少年の事件簿Neo,12.4,7.7,8.8,10.2,7.4,11,11.9,11.5,11.1,-,-,-,-,-,-,10.46,4-4-0,0,,2014/7/1,1407_NTV_土21,山田涼介,川口春奈,天樹征丸、金成陽三郎、さとうふみや「金田一少年の事件簿」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.22222222,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
296,水球ヤンキース,8.8,7.2,5.6,6.7,8.1,5.6,5.4,5.7,5.6,7.5,-,-,-,-,-,6.62,4-5-0,0,,2014/7/1,1407_CX_土23,中島裕翔,山崎賢人,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.62,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
297,おやじの背中,15.3,9.2,8.5,9.4,9.5,7.7,9.7,7.6,11.2,6.2,-,-,-,-,-,9.43,4-5-0,0,,2014/7/1,1407_TBS_日21,田村正和,松たか子,岡田惠和、坂元裕二、倉本聰、池端俊策、井上由美子、鎌田敏夫、木皿泉、橋部敦子、三谷幸喜、山田太一,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,松たか子,,,16,19,,,23,11,17,,,,,16,9.43,0,24,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,ホワイト・ラボ,8.3,7.8,8.8,8.4,7.3,8.6,8.4,7.6,7.5,7.4,6.8,-,-,-,-,7.9,2-8-0,0,,2014/4/1,1404_TBS_月20,北村一輝,宮迫博之,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,極悪がんぼ,13.6,11.3,9.1,9.8,10.1,9.6,8.6,9.7,8.5,7.8,10.3,-,-,-,-,9.95,4-6-0,0,,2014/4/1,1404_CX_月21,尾野真千子,椎名桔平,田島隆・東風孝広「極悪がんぼ」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.854545455,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
300,なるようになるさ。,9.4,7.3,7,7.4,5.6,6.5,7.2,6.5,7,6.9,-,-,-,-,-,7.29,4-5-0,12.9,2,2014/4/1,1404_TBS_火22,舘ひろし,浅野温子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.08,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
301,ビター・ブラッド,12.2,10,10.1,9.8,12.6,10.4,10.5,11.5,9.3,11.7,9.8,-,-,-,-,10.75,5-5-0,0,,2014/4/1,1404_CX_火21,佐藤健,渡部篤郎,雫井脩介「ビター・ブラッド」,佐藤健,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.71818182,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
302,ブラック・プレジデント,8.3,8.4,8,6.7,7.2,7.9,6.1,7.7,7.2,7.4,7.8,-,-,-,-,7.54,6-4-0,0,,2014/4/1,1404_CX_火22,沢村一樹,黒木メイサ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黒木メイサ,,,23,7,,,,,,,,,,23,7.518181818,0,17,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
303,TEAM,9.1,9.9,10.2,9.6,10.6,8.7,9.4,8.5,9,-,-,-,-,-,-,9.44,5-3-0,0,,2014/4/1,1404_EX_水21,小澤征悦,田辺誠一,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.444444444,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
304,花咲舞が黙ってない,17.2,14.7,15.4,16.3,13.8,16,16,15.8,16.1,18.3,-,-,-,-,-,16.02,2005/3/1,0,,2014/4/1,1404_NTV_水22,杏,上川隆也,池井戸潤「不祥事」「銀行総務特命」,,,,,,,,,,,,,,杏,,,,,,,15,7,11,14,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.96,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
305,SMOKING GUN,10.3,7.2,7.9,7.5,8.8,6.2,5.8,6.5,6.1,7.2,6.7,-,-,-,-,7.37,4-6-0,0,,2014/4/1,1404_CX_水22,香取慎吾,西内まりや,横幕智裕・竹谷州史「Smoking Gun 民間科捜研調査員 流田縁」,香取慎吾,,,2,5,10,4,9,10,15,24,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,7.290909091,38,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
306,刑事110キロ,9.7,6.7,8.5,6.6,5.7,7.4,-,-,-,-,-,-,-,-,-,7.74,2-3-0,12.1,2,2014/4/1,1404_EX_木20,石塚英彦,中村俊介,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.433333333,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
307,MOZU,13.3,12.8,10.9,10.3,10.1,9.9,8.7,10.3,7.7,13.8,-,-,-,-,-,11.01,2-7-0,11,,2014/4/1,1404_TBS_木21,西島秀俊,香川照之,逢坂剛「百舌の叫ぶ夜」「幻の翼」,西島秀俊,,,,,,,,30,31,26,22,25,,,,,,,,,,,,,,香川照之,,,,31,,15,15,11,,,13,10,,,,,,,,,,,,,,,,10.78,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
308,BORDER,9.7,9.7,10.1,12,13.1,11.6,16.7,12.8,14.4,-,-,-,-,-,-,12.16,2005/2/1,0,,2014/4/1,1404_EX_木21,小栗旬,青木崇高,,小栗旬,,,7,22,25,18,21,13,16,12,20,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,12.23333333,33,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
309,続・最後から二番目の恋,14,13.7,12.2,12.2,12.8,11.2,12.1,13.3,12.4,13.4,13.8,-,-,-,-,12.86,2005/4/1,12.4,2,2014/4/1,1404_CX_木22,小泉今日子,中井貴一,,,,,,,,,,,,,,,小泉今日子,,,,16,22,21,11,24,19,27,,,中井貴一,,,,,,22,,,,,,,,,,,,,,,,,,,,,,12.82727273,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
310,トクボウ,5.8,4,4.4,4.2,4.1,3.8,4.7,2.9,3.3,4.5,3.1,3.3,4.5,-,-,4.05,6-6-0,0,,2014/4/1,1404_NTV_木23,伊原剛志,松下洸平,高橋秀武「トクボウ　朝倉草平」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.046153846,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
311,アリスの棘,14.2,11.9,11.9,11.3,9.5,9,11.5,9.4,9.5,12,-,-,-,-,-,11.11,2003/5/1,0,,2014/4/1,1404_TBS_金22,上野樹里,中村蒼,,,,,,,,,,,,,,,上野樹里,,,,18,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.02,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
312,死神くん,11.2,10.1,9.9,10.3,9.4,9.7,8.9,8.4,9.6,-,-,-,-,-,-,9.72,3-5-0,0,,2014/4/1,1404_EX_金23,大野智,桐谷美玲,えんどコイチ「死神くん」,大野智,,,5,7,5,3,5,2,6,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,桐谷美玲,,,,,,,,29,10,9,20,23,5,,9.722222222,35,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
313,弱くても勝てます,13.4,11.7,9.4,7.6,11.9,10.4,9.9,8.5,7.4,8.4,8.9,-,-,-,-,9.89,3-7-0,0,,2014/4/1,1404_NTV_土21,二宮和也,麻生久美子,高橋秀実「弱くても勝てます　開成高校野球部のセオリー」,二宮和也,,,6,2,6,7,7,4,4,8,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,9.772727273,34,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
314,ファースト・クラス,6.5,9.1,6.1,6.7,6.1,8.8,7.8,8.9,9.2,10.3,-,-,-,-,-,7.95,6-3-0,8,2,2014/4/1,1404_CX_土23,沢尻エリカ,中丸雄一,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.95,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
315,ルーズヴェルト・ゲーム,14.1,11.8,13.7,13.8,16,14.8,14.5,14.1,17.6,-,-,-,-,-,-,14.51,4-4-0,0,,2014/4/1,1404_TBS_日21,唐沢寿明,檀れい,池井戸潤「ルーズヴェルト・ゲーム」,唐沢寿明,,,15,11,30,12,23,22,20,25,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,14.48888889,25,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,隠蔽捜査,8.2,7.2,7.5,6.7,6,7.4,6.3,8.8,8.3,8.8,7,-,-,-,-,7.47,4-6-0,0,,2014/1/1,1401_TBS_月20,杉本哲太,古田新太,今野敏「隠蔽捜査」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.472727273,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317,失恋ショコラティエ,14.4,12.7,13.3,11.8,10.5,12,11.7,11.4,11.2,11.4,13.7,-,-,-,-,12.29,4-6-0,0,,2014/1/1,1401_CX_月21,松本潤,石原さとみ,水城せとな「失恋ショコラティエ」,松本潤,,,10,6,8,6,4,8,10,20,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,石原さとみ,,,,21,23,19,8,12,5,3,3,5,10,,12.19090909,30,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
318,福家警部補の挨拶,14.2,11.5,9.3,10.2,7.8,8.4,7.9,9.1,9.1,9.3,8.6,-,-,-,-,9.7,2004/5/1,0,,2014/1/1,1401_CX_火21,檀れい,稲垣吾郎,大倉崇裕「福家警部補の挨拶」,,,,,,,,,,,,,,,,,,,,,,,,,,,稲垣吾郎,,,16,,,,,,26,,,,,,,,,,,,,,,,,,16,9.581818182,0,24,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
319,チーム・バチスタ4,12.9,13,12.6,11.5,11.6,9.4,9.8,10.9,10.4,11.5,11.5,-,-,-,-,11.41,2005/4/1,12.8,4,2014/1/1,1401_CX_火22,伊藤淳史,仲村トオル,海堂尊「螺鈿迷宮」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.37272727,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
320,明日、ママがいない,14,13.5,15,13.1,11.6,11.5,11.8,11.8,12.8,-,-,-,-,-,-,12.83,2003/4/1,0,,2014/1/1,1401_NTV_水22,芦田愛菜,鈴木梨央,,,,,,,,,,,,,,,芦田愛菜,,,,,20,,,,,,28,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.78888889,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
321,僕のいた時間,11.2,9.4,9.4,8.5,10.4,9.2,9.2,11,11.3,11.8,9.1,-,-,-,-,10.07,2004/4/2,0,,2014/1/1,1401_CX_水22,三浦春馬,多部未華子,,三浦春馬,,,30,,23,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,多部未華子,,,,,,,,,,24,22,14,30,,10.04545455,10,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
322,Dr.DMAT,7.9,7.2,7,8.4,5,5.3,5.4,7.3,6.2,8.2,7.3,-,-,-,-,6.87,5-5-0,0,,2014/1/1,1401_TBS_木21,大倉忠義,加藤あい,野洋・菊地昭夫「Dr.DMAT ～瓦礫の下のヒポクラテス～」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.836363636,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
323,緊急取調室,12.5,13.4,16.1,11.2,12.5,11.7,11.9,12.6,13.9,-,-,-,-,-,-,12.86,6-2-0,0,,2014/1/1,1401_EX_木21,天海祐希,田中哲司,,,,,,,,,,,,,,,天海祐希,,,1,6,3,3,9,8,7,8,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,12.86666667,39,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
324,医龍4,11.6,12.8,13.2,12.3,11.2,11,10.7,13.3,13.3,11.5,12.7,-,-,-,-,12.1,2004/5/1,14,4,2014/1/1,1401_CX_木22,坂口憲二,稲森いずみ,乃木坂太郎・永井明「医龍-Team Medical Dragon-」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.14545455,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
325,慰謝料弁護士,4.7,4.3,4.2,3.7,3.6,2.8,3.1,3.7,3.9,5.4,4.9,4.4,-,-,-,4.06,4-7-0,0,,2014/1/1,1401_NTV_木23,田中直樹,矢田亜希子,うえみあゆみ「慰謝料上手にとれるかな？」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.058333333,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
326,天誅,8.4,7,6.8,7.9,8.2,6.1,7.8,5.7,-,-,-,-,-,-,-,7.24,3-4-0,0,,2014/1/1,1401_CX_金20,小野ゆり子,京本政樹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2375,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
327,夜のせんせい,10.6,7.3,7.3,5.1,5.2,5.3,5.5,6.5,5.5,6,-,-,-,-,-,6.54,2005/3/1,0,,2014/1/1,1401_TBS_金22,観月ありさ,蓮佛美沙子,,,,,,,,,,,,,,,観月ありさ,,,29,24,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,6.43,11,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
328,私の嫌いな探偵,10,7,8.5,6.7,5.5,4.4,5.7,6.9,-,-,-,-,-,-,-,6.84,3-4-0,0,,2014/1/1,1401_EX_金23,剛力彩芽,玉木宏,東川篤哉「私の嫌いな探偵」,,,,,,,,,,,,,,剛力彩芽,,,,,,30,,,,,,,玉木宏,,,22,,,,,28,,,,,,,,,,,,,,,,,,,22,6.8375,0,18,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
329,戦力外捜査官,13.3,13.1,11.1,11.7,11.6,10.5,12.1,9.1,9.1,10.7,-,-,-,-,-,11.23,2003/5/1,0,,2014/1/1,1401_NTV_土21,武井咲,TAKAHIRO,似鳥鶏「戦力外捜査官」,,,,,,,,,,,,,,武井咲,,,,,,26,21,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.23,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
330,ロストデイズ,7.1,5.8,5.4,6.5,6.7,4.7,3.6,6.8,6.1,6.3,-,-,-,-,-,5.9,4-5-0,0,,2014/1/1,1401_CX_土23,瀬戸康史,石橋杏奈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
331,S -最後の警官-,18.9,15.2,16.1,12.9,12.1,12.6,12.9,11.2,15.4,12.7,-,-,-,-,-,14.15,4-5-0,0,,2014/1/1,1401_TBS_日21,向井理,綾野剛,小森陽一・藤堂裕「S -最後の警官-」,向井理,,,,15,2,5,10,19,12,,,,,,,,,,,,,,,,,綾野剛,,,,,,,,,28,13,15,,,,,,,,,,,,,,,,,14,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
332,刑事のまなざし,8.4,6.8,7.7,10,8.1,8.1,8.3,8.2,7.4,6.9,7.7,-,-,-,-,7.96,2004/5/1,0,,2013/10/1,1310_TBS_月20,椎名桔平,要潤,薬丸岳「刑事のまなざし」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.963636364,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,海の上の診療所,15.6,12.4,11.4,10.6,12.1,8.9,9.9,9.5,9.2,9.9,14.1,-,-,-,-,11.34,4-6-0,0,,2013/10/1,1310_CX_月21,松田翔太,武井咲,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,武井咲,,,,,,26,21,23,23,23,,,,,11.23636364,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
334,ミス・パイロット,15,12.4,10.3,12.7,11,11.6,12.7,10.7,10.6,10.6,10.8,-,-,-,-,11.67,2004/5/1,0,,2013/10/1,1310_CX_火21,堀北真希,相武紗季,,,,,,,,,,,,,,,堀北真希,,,15,14,5,2,2,2,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,11.67272727,25,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
335,陰陽屋へようこそ,11.5,9.4,9.3,9,8.4,7.8,7.5,9,8.2,7.4,8.1,-,-,-,-,8.76,2-8-0,0,,2013/10/1,1310_CX_火22,錦戸亮,倉科カナ,天野頌子「よろず占い処　陰陽屋」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.690909091,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
336,ダンダリン,11.3,7.8,7.4,7.2,5.2,7.6,7.2,5.6,7.4,6.3,8.6,-,-,-,-,7.48,3-7-0,0,,2013/10/1,1310_NTV_水22,竹内結子,松坂桃李,田島隆、鈴木マサカズ「ダンダリン一〇一」,,,,,,,,,,,,,,竹内結子,,,8,13,8,25,,16,26,29,,21,松坂桃李,,,,,,,,,25,19,19,24,,,,,,,,,,,,,,8,,7.418181818,32,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
337,リーガルハイ,21.2,16.8,18.5,18.3,18.3,17.7,17.7,16.2,18.3,18.9,-,-,-,-,-,18.38,2003/4/2,12.5,2,2013/10/1,1310_CX_水22,堺雅人,新垣結衣,,堺雅人,,,,,,30,2,5,13,16,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,新垣結衣,,,9,10,7,9,5,5,4,1,2,2,,9,18.19,0,31,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
338,夫のカノジョ,4.7,4.8,3.7,3.1,3,3.6,4.5,3.3,-,-,-,-,-,-,-,3.87,3-4-0,0,,2013/10/1,1310_TBS_木21,川口春奈,鈴木砂羽,垣谷美雨「夫のカノジョ」,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.8375,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
339,ドクターX,22.8,23.1,18.4,21.3,23.7,22.1,23.9,22.5,26.9,-,-,-,-,-,-,22.98,5-3-0,19.1,2,2013/10/1,1310_EX_木21,米倉涼子,藤木直人,,,,,,,,,,,,,,,米倉涼子,,,19,26,26,11,13,9,20,18,15,12,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,22.74444444,21,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
340,独身貴族,12.6,11.3,11.6,10.6,12.7,10.1,10.4,11.1,12.1,12.9,9.6,-,-,-,-,11.39,6-4-0,0,,2013/10/1,1310_CX_木22,草剛,北川景子,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,北川景子,,,,15,18,14,4,4,2,4,7,3,,,11.36363636,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
341,ハクバノ王子サマ,5.6,3.4,3.2,3.4,2.6,4,3.6,3.2,3.5,4.2,3.6,3.5,3,-,-,3.6,4-8-0,0,,2013/10/1,1310_NTV_木23,優香,三浦貴大,朔ユキ蔵「ハクバノ王子サマ」,,,,,,,,,,,,,,優香,,,12,,14,12,16,19,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,3.6,28,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
342,家族の裏事情,6.5,5.6,4.2,4.4,3.8,4.2,3.4,4.2,-,-,-,-,-,-,-,4.54,3-4-0,0,,2013/10/1,1310_CX_金20,財前直見,沢村一樹,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5375,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
343,クロコーチ,12,11.2,9.2,9.1,7.2,8.8,9.1,9.9,8,10.5,-,-,-,-,-,9.61,4-5-0,0,,2013/10/1,1310_TBS_金22,長瀬智也,剛力彩芽,リチャード・ウー、コウノコウジ「クロコーチ」,長瀬智也,,,17,25,22,10,14,14,9,11,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,剛力彩芽,,,,,,30,,,,,,,17,,9.5,23,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
