,drama_title,Episode1,Episode2,Episode3,Episode4,Episode5,Episode6,Episode7,Episode8,Episode9,Episode10,Episode11,Episode12,Episode13,Episode14,Episode15,average,suii,start_at,drama_key,main_actor1,main_actor2,original_work,pre_part,part_count,actor_actress_1,2008_1,2009_1,2010_1,2011_1,2012_1,2013_1,2014_1,2015_1,2016_1,2017_1,2018_1,2019_1,actor_actress_2,2008_2,2009_2,2010_2,2011_2,2012_2,2013_2,2014_2,2015_2,2016_2,2017_2,2018_2,2019_2,actor_actress_3,2008_3,2009_3,2010_3,2011_3,2012_3,2013_3,2014_3,2015_3,2016_3,2017_3,2018_3,2019_3,actor_actress_4,2008_4,2009_4,2010_4,2011_4,2012_4,2013_4,2014_4,2015_4,2016_4,2017_4,2018_4,2019_4,main_actor1_rank,main_actor2_rank,average_calc,pre_slot_vr_average,main_actor1_pt,main_actor2_pt,TV_station_CX,TV_station_EX,TV_station_NTV,TV_station_TBS,start_at_month_1,start_at_month_4,start_at_month_7,start_at_month_10,start_at_year_2011,start_at_year_2012,start_at_year_2013,start_at_year_2014,start_at_year_2015,start_at_year_2016,start_at_year_2017,start_at_year_2018,start_at_year_2019,has_original_work_True,has_original_work_,time_table_土21,time_table_土22,time_table_土23,time_table_日21,time_table_日22,time_table_日23,time_table_月20,time_table_月21,time_table_木20,time_table_木21,time_table_木22,time_table_木23,time_table_水21,time_table_水22,time_table_火21,time_table_火22,time_table_金20,time_table_金22,time_table_金23,actor1_isj,actor2_isj
172,家売るオンナ,12.4,10.1,12.8,12.4,9.5,11.6,10.8,10.8,12.4,13,-,-,-,-,-,11.59,2004/4/1,2016-07-01,1607_NTV_水22,北川景子,工藤阿須加,,0.0,0.0,,,,,,,,,,,,,,北川景子,,,,15,18,14,4,4,2,4,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.58,12.88,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
173,はじめまして、愛しています。,10.0,11.4,8.4,9.8,8.8,9.1,9.6,10,11.6,-,-,-,-,-,-,9.86,6-2-0,2016-07-01,1607_EX_木21,尾野真千子,江口洋介,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,江口洋介,,,26,17,29,26,,,,,,,,,,,,,,,,,,,,,26.0,9.855555555555554,10.77,0.0,14.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
174,営業部長 吉良奈津子,10.2,7.7,6.8,6.4,5.2,6.7,5.9,7.1,7.2,6.9,-,-,-,-,-,7.1,3-6-0,2016-07-01,1607_CX_木22,松嶋菜々子,松田龍平,,0.0,0.0,,,,,,,,,,,,,,松嶋菜々子,,,3,8,1,5,12,14,21,22,18,19,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,7.010000000000001,5.61,37.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
175,遺産相続弁護士　柿崎真一,2.7,3.4,3.0,3.1,2,2.6,3.2,3.6,2.2,3.1,3.3,-,-,-,-,2.93,7-3-0,2016-07-01,1607_NTV_木23,三上博史,森川葵,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9272727272727277,3.47,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
176,神の舌を持つ男,6.4,6.2,5.7,5.3,5.3,3.8,6.3,6.4,5.8,4.8,-,-,-,-,-,5.62,2002/6/1,2016-07-01,1607_TBS_金22,向井理,木村文乃,,0.0,0.0,向井理,,,,15,2,5,10,19,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,木村文乃,,,,,,,,,,,24,,,,5.6,9.03,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
177,グ・ラ・メ！,7.2,6.7,4.1,4.3,5,6.9,5.3,5.6,-,-,-,-,-,-,-,5.64,4-3-0,2016-07-01,1607_EX_金23,剛力彩芽,滝藤賢一,西村ミツル、大崎充「グ・ラ・メ！～大宰相の料理人～」,0.0,0.0,,,,,,,,,,,,,,剛力彩芽,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.6375,7.7,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
178,時をかける少女,9.4,6.6,4.6,5.1,6.6,-,-,-,-,-,-,-,-,-,-,6.66,2-2-0,2016-07-01,1607_NTV_土21,黒島結菜,菊池風磨,筒井康隆「時をかける少女」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.460000000000001,7.91,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
179,HOPE,6.5,7.1,6.0,6.4,6,6.5,4.8,4.9,6.6,-,-,-,-,-,-,6.13,5-3-0,2016-07-01,1607_CX_日21,中島裕翔,遠藤憲一,「ミセン-未生-」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,遠藤憲一,,,,,,,,,,,26,18,,,,,,,,,,,,,,,,6.088888888888889,4.51,0.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
180,仰げば尊し,11.4,11.7,9.9,9.9,9.3,9.3,10.6,12.2,-,-,-,-,-,-,-,10.58,2003/2/2,2016-07-01,1607_TBS_日21,寺尾聰,多部未華子,石川高子「ブラバンキッズ･ラプソディー」「ブラバンキッズ･オデッセイ」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,多部未華子,,,,,,,,,,24,22,14,,,10.5375,17.15,0.0,0.0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,そして、誰もいなくなった,10.7,8.6,7.2,6.4,6.1,9,8.2,8.4,8.5,-,-,-,-,-,-,8.27,3-5-0,2016-07-01,1607_NTV_日22,藤原竜也,玉山鉄二,,0.0,0.0,藤原竜也,,,,,,,,,23,27,12,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.122222222222224,8.41,0.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,ラヴソング,10.6,9.1,9.4,8.5,8.4,6.8,6.8,7.4,8,9.3,-,-,-,-,-,8.54,2004/4/1,2016-04-01,1604_CX_月21,福山雅治,藤原さくら,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.43,9.71,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
183,僕のヤバイ妻,8.3,7.7,6.8,8.4,7.5,7.3,9.4,7.9,10.2,-,-,-,-,-,-,8.18,3-5-0,2016-04-01,1604_CX_火22,伊藤英明,木村佳乃,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,木村佳乃,,,,,,,,,,,,30,,,8.166666666666666,6.94,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
184,重版出来！,9.2,7.1,7.9,9.1,7.3,7,6.8,7.8,8.8,8.9,-,-,-,-,-,8.02,5-4-0,2016-04-01,1604_TBS_火22,黒木華,オダギリジョー,松田奈緒子「重版出来！」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.989999999999999,9.46,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
185,世界一難しい恋,12.8,12.9,13.1,12.2,11.5,11.7,13,12.1,13,16,-,-,-,-,-,12.88,6-3-0,2016-04-01,1604_NTV_水22,大野智,波瑠,,0.0,0.0,大野智,,,5,7,5,3,5,2,6,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,波瑠,,,,,,,,,,,26,25,5.0,,12.830000000000002,9.62,35.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
186,グッドパートナー,12.9,9.9,10.5,11.1,9.1,9.3,11.7,11.5,10.3,-,-,-,-,-,-,10.77,4-4-0,2016-04-01,1604_EX_木21,竹野内豊,松雪泰子,,0.0,0.0,竹野内豊,,,29,13,13,16,17,15,17,22,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,松雪泰子,,,,,30,,,,,,,,29.0,,10.7,12.67,11.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
187,早子先生、結婚するって本当ですか?,6.8,6.1,4.9,5.0,5.4,5.2,5.7,5.9,5.2,-,-,-,-,-,-,5.61,4-4-0,2016-04-01,1604_CX_木22,松下奈緒,貫地谷しほり,立木早子「早子先生、婚活の時間です」「早子先生、結婚はまだですか？」「早子先生、結婚するって本当ですか？」,0.0,0.0,,,,,,,,,,,,,,松下奈緒,,,,23,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.577777777777778,7.54,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
188,ドクターカー,4.5,3.2,3.6,3.2,3.6,3.6,2.7,2.1,4.3,3.7,3.7,3.4,-,-,-,3.47,2003/6/2,2016-04-01,1604_NTV_木23,剛力彩芽,中村俊介,,0.0,0.0,,,,,,,,,,,,,,剛力彩芽,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4666666666666672,3.73,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
189,私 結婚できないんじゃなくて、しないんです,10.3,10.3,8.2,7.4,10.3,8.7,9.5,8.1,8.1,9,-,-,-,-,-,9.03,2003/4/2,2016-04-01,1604_TBS_金22,中谷美紀,藤木直人,水野敬也「スパルタ婚活塾」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.989999999999998,6.79,0.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
190,不機嫌な果実,8.2,7.4,7.7,7.2,6.5,8.6,8.3,-,-,-,-,-,-,-,-,7.7,2-4-0,2016-04-01,1604_EX_金23,栗山千明,市原隼人,林真理子「不機嫌な果実」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.700000000000001,6.45,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
191,お迎えデス。,10.3,9.3,6.9,7.9,6.7,6.9,8.2,7.9,7.2,-,-,-,-,-,-,7.91,3-5-0,2016-04-01,1604_NTV_土21,福士蒼汰,土屋太鳳,田中メカ「お迎えです。」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,土屋太鳳,,,,,,,,,,19,13,24,,,7.922222222222223,10.85,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,火の粉,5.8,3.6,3.8,4.2,3.3,5.3,4.4,3.9,4.9,-,-,-,-,-,-,4.36,4-4-0,2016-04-01,1604_CX_土23,ユースケ・サンタマリア,優香,雫井脩介「火の粉」,0.0,0.0,ユースケ・サンタマリア,,,25,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,優香,,,12,,14,12,16,19,24,,,,25.0,12.0,4.355555555555555,9.345783132530123,15.0,28.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,OUR HOUSE,4.8,5.0,4.0,3.8,5.4,6.1,4.2,3.9,3.3,-,-,-,-,-,-,4.51,3-5-0,2016-04-01,1604_CX_日21,芦田愛菜,シャーロット・ケイト・フォックス,,0.0,0.0,,,,,,,,,,,,,,芦田愛菜,,,,,20,,,,,,28,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,9.345783132530123,0.0,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,99.9,15.5,19.1,16.2,16.3,18.9,13.3,17.7,18.6,16.5,19.1,-,-,-,-,-,17.15,6-3-0,2016-04-01,1604_TBS_日21,松本潤,香川照之,,0.0,0.0,松本潤,,,10,6,8,6,4,8,10,20,23,5,,,,,,,,,,,,,,香川照之,,,,31,,15,15,11,,,13,10,,,,,,,,,,,,,,10.0,,17.119999999999997,8.99,30.0,0.0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
195,ゆとりですがなにか,9.4,8.9,7.1,7.9,8.4,8.3,8.9,8,7.9,9.3,-,-,-,-,-,8.41,4-5-0,2016-04-01,1604_NTV_日22,岡田将生,松坂桃李,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,松坂桃李,,,,,,,,,25,19,19,24,,,,,,,,,,,,,,,,8.41,8.84,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,いつかこの恋を…,11.6,9.6,10.0,8.9,8.8,10.7,8.9,8.8,9.4,10.2,-,-,-,-,-,9.71,4-5-0,2016-01-01,1601_CX_月21,有村架純,高良健吾,,0.0,0.0,,,,,,,,,,,,,,有村架純,,,,,,,,,3,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.690000000000001,11.73,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
197,お義父さんと呼ばせて,9.6,6.2,5.5,6.5,4.7,6.7,8.3,6.3,7.9,-,-,-,-,-,-,6.94,4-4-0,2016-01-01,1601_CX_火22,遠藤憲一,渡部篤郎,,0.0,0.0,遠藤憲一,,,,,,,,,,,26,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.855555555555555,9.22,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
198,ダメな私に恋してください,9.0,9.3,8.2,9.8,8.7,10.1,9.6,10.3,9.7,10,-,-,-,-,-,9.46,5-4-0,2016-01-01,1601_TBS_火22,深田恭子,DEAN FUJIOKA,中原アヤ「ダメな私に恋してください」,0.0,0.0,,,,,,,,,,,,,,深田恭子,,,20,17,21,13,18,18,8,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,,9.47,5.63,20.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
199,ヒガンバナ,11.2,10.6,11.2,10.4,10,8.7,8.1,9.6,8.2,7.9,-,-,-,-,-,9.62,2-7-0,2016-01-01,1601_NTV_水22,堀北真希,檀れい,,0.0,0.0,,,,,,,,,,,,,,堀北真希,,,15,14,5,2,2,2,6,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.0,,9.59,12.17,25.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
200,フラジャイル,9.6,10.0,10.0,9.7,9.5,9.2,9.8,8.8,10.6,10.5,-,-,-,-,-,9.76,2003/5/1,2016-01-01,1601_CX_水22,長瀬智也,武井咲,草水敏、恵三朗「フラジャイル」,0.0,0.0,長瀬智也,,,17,25,22,10,14,14,9,11,11,9,,,,,,,,,,,,,,,,,,,,,,,,,,,武井咲,,,,,,26,21,23,23,23,,,17.0,,9.77,7.92,23.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
201,スペシャリスト,17.1,12.5,14.1,11.8,12.1,12.2,11.5,10.9,11.3,12,-,-,-,-,-,12.67,5-4-0,2016-01-01,1601_EX_木21,草剛,南果歩,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.55,10.77,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
202,ナオミとカナコ,7.9,7.7,8.7,7.6,7.4,8,6.9,7.3,7.1,6.8,-,-,-,-,-,7.54,3-6-0,2016-01-01,1601_CX_木22,広末涼子,内田有紀,奥田英朗「ナオミとカナコ」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.539999999999999,8.74,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
203,マネーの天使,3.8,3.8,4.5,3.8,3.5,2.9,2.6,3.9,4.5,3.5,4,3.9,-,-,-,3.73,2004/6/1,2016-01-01,1601_NTV_木23,小籔千豊,片瀬那奈,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.7249999999999996,4.32,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
204,わたしを離さないで,6.2,6.2,7.7,7.4,7.7,6.8,6.7,6.2,6.5,6.7,-,-,-,-,-,6.79,2004/4/1,2016-01-01,1601_TBS_金22,綾瀬はるか,三浦春馬,カズオ・イシグロ「わたしを離さないで」,0.0,0.0,,,,,,,,,,,,,,綾瀬はるか,,,6,2,2,1,1,1,1,2,1,1,三浦春馬,,,30,,23,,20,,,,,,,,,,,,,,,,,,,6.0,30.0,6.8100000000000005,11.46,34.0,10.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
205,スミカスミレ,7.8,4.6,6.9,5.8,6,5.9,8,6.6,-,-,-,-,-,-,-,6.45,3-4-0,2016-01-01,1601_EX_金23,桐谷美玲,松坂慶子,高梨みつば「スミカスミレ」,0.0,0.0,,,,,,,,,,,,,,桐谷美玲,,,,,,,,29,10,9,20,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.45,6.71,0.0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
206,怪盗 山猫,14.3,13.6,11.1,10.0,7.9,12.4,10.1,9.3,9.6,8.9,-,-,-,-,-,10.85,2-7-0,2016-01-01,1601_NTV_土21,亀梨和也,成宮寛貴,,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.719999999999999,9.78,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
207,家族ノカタチ,9.3,9.0,10.3,9.9,8.6,8.6,8,7.6,8.9,9.6,-,-,-,-,-,8.99,2003/5/1,2016-01-01,1601_TBS_日21,香取慎吾,上野樹里,,0.0,0.0,香取慎吾,,,2,5,10,4,9,10,15,24,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,上野樹里,,,,18,,,,30,,,,,2.0,,8.98,18.54,38.0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
208,火村英生の推理,11.1,9.9,9.5,9.7,8.8,7.5,9.1,8.7,6.6,6.9,-,-,-,-,-,8.84,3-6-0,2016-01-01,1601_NTV_日22,斎藤工,窪田正孝,有栖川有栖「火村英生」シリーズ,0.0,0.0,斎藤工,,,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.78,9.29,0.0,0.0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,5→9,12.6,12.1,10.7,11.6,11.7,10.6,12.1,11.4,11.6,12.7,-,-,-,-,-,11.73,5-4-0,2015-10-01,1510_CX_月21,石原さとみ,山下智久,相原実貴「5時から9時まで」,0.0,0.0,,,,,,,,,,,,,,石原さとみ,,,,21,23,19,8,12,5,3,3,5,山下智久,,,13,23,,,,,,,28,20,,,,,,,,,,,,,,,13.0,11.709999999999999,10.74,0.0,27.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
210,サイレーン,12.9,6.3,8.6,8.1,8.5,7.3,8.1,8,11.5,-,-,-,-,-,-,9.22,4-4-0,2015-10-01,1510_CX_火22,松坂桃李,木村文乃,山崎紗也夏「サイレーン」,0.0,0.0,松坂桃李,,,,,,,,,25,19,19,24,,,,,,,,,,,,,,,,,,,,,,,,,,,木村文乃,,,,,,,,,,,24,,,,8.81111111111111,4.12,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
211,結婚式の前日に,7.7,4.6,6.1,5.7,5.4,5.6,5.1,4.5,5.2,5.8,-,-,-,-,-,5.63,4-5-0,2015-10-01,1510_TBS_火22,香里奈,原田美枝子,,0.0,0.0,,,,,,,,,,,,,,香里奈,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.57,7.95,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
212,偽装の夫婦,14.7,10.3,11.3,12.3,11.4,12.3,11,13.4,11.8,12.8,-,-,-,-,-,12.17,5-4-0,2015-10-01,1510_NTV_水22,天海祐希,沢村一樹,,0.0,0.0,,,,,,,,,,,,,,天海祐希,,,1,6,3,3,9,8,7,8,5,9,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,12.129999999999999,14.47,39.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
213,無痛,11.6,7.1,8.4,4.7,7.4,7.6,7.1,7.4,7.1,9.6,-,-,-,-,-,7.92,5-4-0,2015-10-01,1510_CX_水22,西島秀俊,伊藤淳史,久坂部羊「無痛」,0.0,0.0,西島秀俊,,,,,,,,30,31,26,22,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,5.09,0.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
214,遺産争族,14.2,10.5,10.5,10.1,9.3,9.9,10.6,9.2,11.7,-,-,-,-,-,-,10.77,2003/4/1,2015-10-01,1510_EX_木21,向井理,榮倉奈々,,0.0,0.0,向井理,,,,15,2,5,10,19,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,榮倉奈々,,,,,,,,,,26,,,,,10.666666666666668,8.86,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
215,オトナ女子,9.9,9.2,7.2,9.0,8.3,7.5,9,8.7,9.2,9.1,-,-,-,-,-,8.74,3-6-0,2015-10-01,1510_CX_木22,篠原涼子,吉瀬美智子,,0.0,0.0,,,,,,,,,,,,,,篠原涼子,,,21,12,15,10,14,13,14,10,25,17,,,,,,,,,,,,,,吉瀬美智子,,,,,,,,27,,,,,21.0,,8.709999999999999,8.11,19.0,0.0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
216,青春探偵ハルヤ,5.1,4.3,3.9,3.7,5.1,3.9,4.9,4.4,3.2,4.7,-,-,-,-,-,4.32,3-6-0,2015-10-01,1510_NTV_木23,玉森裕太,新川優愛,福田栄一「エンド・クレジットに最適な夏」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.32,3.95,0.0,0.0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
217,コウノドリ,12.4,12.0,8.9,9.4,11.8,11.2,11.7,12.6,11.8,12.3,-,-,-,-,-,11.46,5-4-0,2015-10-01,1510_TBS_金22,綾野剛,松岡茉優,鈴ノ木ユウ「コウノドリ」,11.5,2.0,綾野剛,,,,,,,,,28,13,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.41,5.92,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
218,サムライせんせい,7.4,4.8,6.1,7.2,6.8,7.1,7,7.3,-,-,-,-,-,-,-,6.71,4-3-0,2015-10-01,1510_EX_金23,錦戸亮,神木隆之介,黒江Ｓ介「サムライせんせい」,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,神木隆之介,,,,,,,,,,,,21,,,,,,,,,,,,,,,,6.7124999999999995,7.14,0.0,0.0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
