edinet_code	sec_code	jcn	filer_name	fiscal_year	fiscal_period	submit_date	period_start	period_end	doc_id	doc_description	doc_path	csr_title	csr_path	csr_url	consolidated_flag	market_sector	industry_code	number_of_month_for_settlement	number_of_shares_issued	net_sales	operating_income	ordinary_income	profit	total_assets	net_assets	net_worth	dividend	annual_dividends_per_share	profit_per_share	net_assets_per_share	net_assets_for_preferred_shares	dividends_for_preferred_shares	average_total_assets	average_net_assets	average_net_worth	average_dividend	roe	roa	operating_income_on_sales	ordinary_income_on_sales	capital_ratio	dividend_payout_ratio	doe	open	high	low	close	average
E01382	59750	4010001036658	東プレ株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10052WQ	有価証券報告書－第120期(平成26年4月1日－平成27年3月31日)	docs/S10052WQ.xbrl				0	1	14	12	5.4021824E7	6.4661E10	6.0310001E9	1.01389998E10	7.5480003E9	1.09182001E11	6.5933001E10	6.5933001E10	1.20099994E9	24.0	150.73	1316.68			1.00801004E11	6.1821002E10	6.1821002E10		12.21	10.06	9.33	15.68	60.39	15.91	1.94	1725.0	2863.0	1549.0	2789.0	1630.0
E01385	59290	3011101010289	三和ホールディングス株式会社	2014	FY	2015-06-29	2014-04-01	2015-03-31	S1005B2E	有価証券報告書－第80期(平成26年4月1日－平成27年3月31日)	docs/S1005B2E.xbrl				0	1	14	12	2.43920496E8	1.34960005E10	1.04149996E10	9.8959995E9	6.1929999E9	2.39962997E11	1.36365998E11	1.3615E11	3.78099994E9	16.0	26.06	582.66			2.30599999E11	1.37047998E11	1.36856003E11		4.53	4.29	77.17	73.33	56.74	61.05	2.76	838.0	1113.0	779.0	964.0	820.0
E01391	59620	8120101000268	浅香工業株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S100530X	有価証券報告書－第111期(平成26年4月1日－平成27年3月31日)	docs/S100530X.xbrl				0	2	19	12	1.03708E7	8.8870001E9	1.7E8	1.92E8	1.24E8	6.2739999E9	2.728E9	2.728E9	3.8E7	4.0	12.98	283.82			6.0739999E9	2.62499994E9	2.62499994E9		4.72	3.16	1.91	2.16	43.48	30.65	1.45	182.0	314.0	155.0	185.0	172.0
E01391	59620	8120101000268	浅香工業株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S100530X	有価証券報告書－第111期(平成26年4月1日－平成27年3月31日)	docs/S100530X.xbrl				0	2	19	12	1.03708E7	8.8870001E9	1.7E8	1.92E8	1.24E8	6.2739999E9	2.728E9	2.728E9	3.8E7	4.0	12.98	283.82			6.0739999E9	2.62499994E9	2.62499994E9		4.72	3.16	1.91	2.16	43.48	30.65	1.45	182.0	314.0	155.0	185.0	172.0
E01393	59980	7011501000992	株式会社　アドバネクス	2014	FY	2015-06-25	2014-04-01	2015-03-31	S100559P	有価証券報告書－第67期(平成26年4月1日－平成27年3月31日)	docs/S100559P.xbrl				0	1	14	12	4.1533708E7	8.0390001E9	4000000.0	4.1E7	9.21E8	9.7889997E9	2.81799987E9	2.788E9	1.24E8	3.0	22.27	67.4			9.5844997E9	2.16849997E9	2.14700006E9		42.9	0.43	0.05	0.51	28.48	13.46	5.72	194.0	1929.0	167.0	1847.0	179.25
E01394	19210	9010001034839	株式会社　巴コーポレーション	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10057MM	有価証券報告書－第83期(平成26年4月1日－平成27年3月31日)	docs/S10057MM.xbrl				0	1	3	12	4.0763048E7	2.26060001E10	1.30899994E9	1.372E9	9.43E8	5.4436999E10	2.35860009E10	2.35860009E10	2.44E8	6.0	23.18	579.53			5.1606999E10	2.224E10	2.224E10		4.24	2.66	5.79	6.07	43.33	25.87	1.1	455.0	474.0	336.0	365.0	403.16666
E01395	59990	7010701001033	イハラサイエンス株式会社	2014	FY	2015-06-22	2014-04-01	2015-03-31	S10051F0	有価証券報告書－第68期(平成26年4月1日－平成27年3月31日)	docs/S10051F0.xbrl				0	6	14	12	1.4E7	1.11550003E10	1.63E9	1.70099994E9	1.352E9	1.40720005E10	1.04740004E10	1.04740004E10	2.58E8	22.0	114.87	889.78			1.36210002E10	9.8704998E9	9.8704998E9		13.7	12.49	14.61	15.25	74.43	19.08	2.61	973.0	1350.0	810.0	859.0	908.0
E01396	59940	6180001078161	株式会社ファインシンター	2014	FY	2015-06-25	2014-04-01	2015-03-31	S10057RD	有価証券報告書－第66期(平成26年4月1日－平成27年3月31日)	docs/S10057RD.xbrl				0	2	14	12	2.21E7	2.74219991E10	3.75E8	5.63E8	2.72E8	2.80660009E10	1.23699999E10	1.23699999E10	2.2E8	10.0	12.38	561.92			2.82214994E10	1.21589996E10	1.21589996E10		2.24	1.99	1.37	2.05	44.07	80.88	1.81	368.0	383.0	293.0	364.0	341.3
E01398	99300	3011001006107	北沢産業株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S100599F	有価証券報告書－第68期(平成26年4月1日－平成27年3月31日)	docs/S100599F.xbrl				0	1	26	12	2.3818256E7	1.6896E10	3.84E8	4.14E8	5.6E7	1.66380001E10	8.1240003E9	8.1240003E9	9.2E7	5.0	3.07	437.0			1.66680003E10	7.9875E9	7.9875E9		0.7	2.48	2.27	2.45	48.83	164.29	1.15	181.0	347.0	175.0	189.0	179.0
E01400	59760	1010701003241	高周波熱錬株式会社	2014	FY	2015-06-25	2014-04-01	2015-03-31	S100554C	有価証券報告書－第104期(平成26年4月1日－平成27年3月31日)	docs/S100554C.xbrl				1	1	14	12	4.4713928E7	4.6895002E10	3.00099994E9	3.62E9	2.10499994E9	8.1828004E10	6.6176E10	6.0167999E10	5.96E8	14.0	49.41	1411.7			8.0100999E10	6.3916999E10	5.8332E10		3.61	4.52	6.4	7.72	73.53	28.31	0.93	815.0	994.0	755.0	949.0	876.3
E01401	57810	5120001077491	東邦金属株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10057M4	有価証券報告書－第65期(平成26年4月1日－平成27年3月31日)	docs/S10057M4.xbrl				0	2	13	12	2.3380012E7	3.764E9	7.2E7	9.5E7	7.2E7	4.6019999E9	2.114E9	2.114E9	0.0	0.0	3.12	91.13			4.4554998E9	2.06E9	2.06E9		3.5	2.13	1.91	2.52	45.94	0.0	0.0	134.0	360.0	119.0	143.0	134.0
E01401	57810	5120001077491	東邦金属株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10057M4	有価証券報告書－第65期(平成26年4月1日－平成27年3月31日)	docs/S10057M4.xbrl				0	2	13	12	2.3380012E7	3.764E9	7.2E7	9.5E7	7.2E7	4.6019999E9	2.114E9	2.114E9	0.0	0.0	3.12	91.13			4.4554998E9	2.06E9	2.06E9		3.5	2.13	1.91	2.52	45.94	0.0	0.0	134.0	360.0	119.0	143.0	134.0
E01402	59850	4130001000899	サンコール株式会社	2014	FY	2015-06-24	2014-04-01	2015-03-31	S10053PZ	有価証券報告書－第98期(平成26年4月1日－平成27年3月31日)	docs/S10053PZ.xbrl				1	1	14	12	3.4057924E7	3.5816002E10	2.55699994E9	3.352E9	2.14300006E9	4.4902998E10	3.39010007E10	3.37719992E10	5.7E8	18.0	67.58	1065.07			4.2297E10	3.21994998E10	3.20815002E10		6.68	7.92	7.14	9.36	75.21	26.6	1.77	672.0	723.0	567.0	587.0	652.9167
E01403	59690	8122001008085	株式会社ロブテックス	2014	FY	2015-06-25	2014-04-01	2015-03-31	S10052CC	有価証券報告書－第132期(平成26年4月1日－平成27年3月31日)	docs/S10052CC.xbrl				0	2	14	12	1.0E7	4.10899994E9	2.71E8	3.76E8	2.55E8	6.2070001E9	2.71100006E9	2.71100006E9	4.7E7	5.0	27.14	288.16			6.1080003E9	2.572E9	2.572E9		9.91	6.16	6.6	9.15	43.68	18.43	1.83	218.0	267.0	172.0	206.0	208.41667
E01405	59920	9180001028444	中央発條株式会社	2014	FY	2015-06-30	2014-04-01	2015-03-31	S10054B2	有価証券報告書－第92期(平成26年4月1日－平成27年3月31日)	docs/S10054B2.xbrl				1	1	14	12	6.3855992E7	8.5533E10	1.224E9	2.392E9	1.61900006E9	9.7248002E10	5.9548E10	5.5904002E10	5.01E8	8.0	25.83	891.8			9.1421999E10	5.4838501E10	5.1436999E10		3.15	2.62	1.43	2.8	57.49	30.95	0.91	324.0	363.0	279.0	295.0	317.25
E01408	59050	4030001006527	日本製罐株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10052SU	有価証券報告書－第110期(平成26年4月1日－平成27年3月31日)	docs/S10052SU.xbrl				0	2	14	12	1.16E7	5.8419999E9	9.2E7	1.55E8	1.53E8	1.11289999E10	4.2950001E9	4.28499994E9	5.7E7	5.0	13.37	374.22			1.01234995E10	3.5E9	3.49249997E9		4.38	1.53	1.57	2.65	38.5	37.25	1.63	126.0	180.0	98.0	104.0	137.08333
E01408	59050	4030001006527	日本製罐株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10052SU	有価証券報告書－第110期(平成26年4月1日－平成27年3月31日)	docs/S10052SU.xbrl				0	2	14	12	1.16E7	5.8419999E9	9.2E7	1.55E8	1.53E8	1.11289999E10	4.2950001E9	4.28499994E9	5.7E7	5.0	13.37	374.22			1.01234995E10	3.5E9	3.49249997E9		4.38	1.53	1.57	2.65	38.5	37.25	1.63	126.0	180.0	98.0	104.0	137.08333
E01409	59580	6010601002347	三洋工業株式会社	2014	FY	2015-06-30	2014-04-01	2015-03-31	S10055LE	有価証券報告書－第81期(平成26年4月1日－平成27年3月31日)	docs/S10055LE.xbrl				0	1	14	12	3.52E7	2.38699991E10	4.86E8	7.12E8	6.67E8	2.02819994E10	1.07020001E10	1.07020001E10	2.08E8	6.0	19.18	307.48			1.9990999E10	1.04569999E10	1.04569999E10		6.38	3.56	2.04	2.98	52.77	31.18	1.99	208.0	230.0	168.0	173.0	203.25
E01411	59860	7120001077572	モリテックスチール株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10057JN	有価証券報告書－第74期(平成26年4月1日－平成27年3月31日)	docs/S10057JN.xbrl				0	1	14	12	2.2558064E7	2.42209997E10	5.97E8	7.06E8	3.95E8	2.07530004E10	1.28510003E10	1.28510003E10	2.24E8	10.0	17.65	573.55			2.07845007E10	1.26320005E10	1.26320005E10		3.13	3.4	2.46	2.91	61.92	56.71	1.77	319.0	340.0	275.0	285.0	311.25
E01412	59590	7010601009878	岡部株式会社	2014	FY	2015-03-27	2014-01-01	2014-12-31	S1004EGY	有価証券報告書－第71期(平成26年1月1日－平成26年12月31日)	docs/S1004EGY.xbrl				0	1	14	12	5.3790632E7	4.7123001E10	4.19399987E9	4.8579999E9	3.09299994E9	6.8551999E10	3.8002E10	3.8002E10	1.24E9	24.0	59.62	745.78			6.9463998E10	3.7748998E10	3.7748998E10		8.19	6.99	8.9	10.31	55.44	40.09	3.28	1500.0	1595.0	957.0	1097.0	1232.1111
E01413	59300	3010001088907	文化シヤッター株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10055HN	有価証券報告書－第69期(平成26年4月1日－平成27年3月31日)	docs/S10055HN.xbrl				1	1	14	12	7.2196488E7	1.28650002E11	9.2530002E9	1.00449997E10	6.4920003E9	1.18056002E11	5.7328001E10	5.7328001E10	1.21900006E9	17.0	90.55	799.62			1.13918001E11	5.3917E10	5.3917E10		12.04	8.82	7.19	7.81	48.56	18.78	2.26	987.0	1180.0	797.0	1027.0	957.0
E01414	64860	2010401002451	イーグル工業株式会社	2014	FY	2015-06-24	2014-04-01	2015-03-31	S10053U5	有価証券報告書－第61期(平成26年4月1日－平成27年3月31日)	docs/S10053U5.xbrl				1	1	15	12	4.975782E7	1.38150003E11	1.44929997E10	1.67500001E10	9.5099996E9	1.56443001E11	7.4785997E10	6.6018001E10	1.94700006E9	40.0	197.0	1366.47			1.49486993E11	6.8859503E10	6.0817498E10		15.64	11.2	10.49	12.12	42.2	20.47	2.83	2214.0	3045.0	2045.0	2231.0	2213.0
E01415	59360	4120001085479	東洋シヤッター株式会社	2014	FY	2015-06-19	2014-04-01	2015-03-31	S1004Z4Q	有価証券報告書－第60期(平成26年4月1日－平成27年3月31日)	docs/S1004Z4Q.xbrl				0	1	14	12	6387123.0	1.8806999E10	1.44E9	1.374E9	8.19E8	1.68710001E10	6.7939999E9	6.7939999E9	2.1103E8	25.0	120.87	905.35	1.0E9	5.303E7	1.64265001E10	5.4439997E9	5.4439997E9	1.0E9	14.07	8.36	7.66	7.31	40.27	20.63	2.9	797.0	1063.0	674.0	721.0	833.0
E01417	59470	2180001021323	リンナイ株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S100534Z	有価証券報告書－第65期(平成26年4月1日－平成27年3月31日)	docs/S100534Z.xbrl				0	1	14	12	5.2216464E7	1.90474994E11	1.86749993E10	2.20729999E10	1.53389998E10	2.25787003E11	1.75139996E11	1.75139996E11	3.952E9	76.0	294.96	3367.83			2.23549997E11	1.68869003E11	1.68869003E11		9.08	9.87	9.8	11.59	77.57	25.76	2.34	8060.0	11400.0	7370.0	10780.0	7930.0
E01419	59930	6180001078368	知多鋼業株式会社	2014	FY	2015-05-22	2014-03-01	2015-02-28	S1004R35	有価証券報告書－第59期(平成26年3月1日－平成27年2月28日)	docs/S1004R35.xbrl																																					
E01420	59660	6130001016191	京都機械工具株式会社	2014	FY	2015-06-25	2014-04-01	2015-03-31	S100524L	有価証券報告書－第65期(平成26年4月1日－平成27年3月31日)	docs/S100524L.xbrl				0	2	14	12	1.2387178E7	6.9580001E9	4.98E8	5.37E8	4.5E8	1.19769999E10	8.288E9	8.288E9	1.43E8	12.0	37.6	691.8			1.19140004E10	8.0770002E9	8.0770002E9		5.57	4.51	7.16	7.72	69.2	31.78	1.77	342.0	416.0	326.0	379.0	341.0
E01421	59500	5120001108081	日本パワーファスニング株式会社	2014	FY	2015-03-27	2014-01-01	2014-12-31	S1004DLC	有価証券報告書－第52期(平成26年1月1日－平成26年12月31日)	docs/S1004DLC.xbrl				0	2	14	12	1.868854E7	7.4310001E9	1.75E8	1.87E8	2.59E8	1.01670001E10	3.888E9	3.888E9	0.0	0.0	15.56	233.69			1.02465004E10	4.03800013E9	4.03800013E9		6.41	1.83	2.35	2.52	38.24		0.0	188.0	194.0	151.0	155.0	173.44444
E01422	59400	7020001070117	不二サッシ株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10056DZ	有価証券報告書－第34期(平成26年4月1日－平成27年3月31日)	docs/S10056DZ.xbrl				0	2	14	12	1.26267824E8	4.7974998E10	1.46899994E9	2.09900006E9	1.75699994E9	5.5083999E10	1.2032E10	1.2032E10	0.0	0.0	13.93	71.57	3.0E9	0.0	5.3924999E10	7.5640003E9	7.5640003E9	3.0E9	23.23	3.89	3.06	4.38	21.84	0.0	0.0	158.0	177.0	99.0	112.0	135.58333
E01425	59390	5010701002074	株式会社大谷工業	2014	FY	2015-06-25	2014-04-01	2015-03-31	S100579O	有価証券報告書－第76期(平成26年4月1日－平成27年3月31日)	docs/S100579O.xbrl				0	6	14	12	8800000.0	5.4509998E9	2.95E8	2.9E8	2.24E8	4.6429998E9	2.20199987E9	2.20199987E9	2.1E7	2.5	25.53	250.54			4.6154998E9	2.098E9	2.098E9		10.68	6.28	5.41	5.32	47.43	9.38	1.0	316.0	330.0	267.0	285.0	298.41666
E01425	59390	5010701002074	株式会社大谷工業	2014	FY	2015-06-25	2014-04-01	2015-03-31	S100579O	有価証券報告書－第76期(平成26年4月1日－平成27年3月31日)	docs/S100579O.xbrl				0	6	14	12	8800000.0	5.4509998E9	2.95E8	2.9E8	2.24E8	4.6429998E9	2.20199987E9	2.20199987E9	2.1E7	2.5	25.53	250.54			4.6154998E9	2.098E9	2.098E9		10.68	6.28	5.41	5.32	47.43	9.38	1.0	316.0	330.0	267.0	285.0	298.41666
E01426	59450	3080401017392	天龍製鋸株式会社	2014	FY	2015-06-29	2014-04-01	2015-03-31	S10057ZO	有価証券報告書－第162期(平成26年4月1日－平成27年3月31日)	docs/S10057ZO.xbrl				0	6	14	12	5573817.0	8.6410004E9	1.062E9	1.612E9	1.08300006E9	2.38100009E10	2.11489997E10	2.11489997E10	3.25E8	70.0	229.67	4543.67			2.35760005E10	2.08609997E10	2.08609997E10		5.19	6.84	12.29	18.66	88.82	30.01	1.56	2450.0	2850.0	2414.0	2500.0	2465.0
E01427	59510	8110001007521	ダイニチ工業株式会社	2014	FY	2015-06-25	2014-04-01	2015-03-31	S10055DQ	有価証券報告書－第52期(平成26年4月1日－平成27年3月31日)	docs/S10055DQ.xbrl				0	1	14	12	1.9058588E7	1.75869993E10	3.67E8	4.49E8	2.88E8	2.90160005E10	2.45879992E10	2.45879992E10	3.89E8	22.0	16.29	1390.48			2.8972501E10	2.45615002E10	2.45615002E10		1.17	1.55	2.09	2.55	84.74	135.07	1.58	787.0	838.0	703.0	711.0	757.9167
E01427	59510	8110001007521	ダイニチ工業株式会社	2014	FY	2015-06-25	2014-04-01	2015-03-31	S10055DQ	有価証券報告書－第52期(平成26年4月1日－平成27年3月31日)	docs/S10055DQ.xbrl				0	1	14	12	1.9058588E7	1.75869993E10	3.67E8	4.49E8	2.88E8	2.90160005E10	2.45879992E10	2.45879992E10	3.89E8	22.0	16.29	1390.48			2.8972501E10	2.45615002E10	2.45615002E10		1.17	1.55	2.09	2.55	84.74	135.07	1.58	787.0	838.0	703.0	711.0	757.9167
E01428	79390	9240001003119	株式会社研創	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10057T6	有価証券報告書－第44期(平成26年4月1日－平成27年3月31日)	docs/S10057T6.xbrl				0	6	19	12	4022774.0	5.1650002E9	3.75E8	3.49E8	2.16E8	5.5970002E9	1.618E9	1.618E9	3.9E7	10.0	54.49	408.24			5.5325E9	1.52899994E9	1.52899994E9		14.13	6.31	7.26	6.76	28.91	18.06	2.55	696.0	697.0	305.0	344.0	427.41666
E01428	79390	9240001003119	株式会社研創	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10057T6	有価証券報告書－第44期(平成26年4月1日－平成27年3月31日)	docs/S10057T6.xbrl				0	6	19	12	4022774.0	5.1650002E9	3.75E8	3.49E8	2.16E8	5.5970002E9	1.618E9	1.618E9	3.9E7	10.0	54.49	408.24			5.5325E9	1.52899994E9	1.52899994E9		14.13	6.31	7.26	6.76	28.91	18.06	2.55	696.0	697.0	305.0	344.0	427.41666
E01430	59330	3120901010347	アルインコ株式会社	2014	FY	2015-06-19	2014-03-21	2015-03-20	S1004X55	有価証券報告書－第45期(平成26年3月21日－平成27年3月20日)	docs/S1004X55.xbrl				0	1	14	12	2.1039326E7	4.0022E10	2.54499994E9	3.76600013E9	2.26099994E9	4.1715999E10	2.08049992E10	2.08049992E10	6.94E8	36.0	120.72	1014.36			3.6708499E10	1.85375007E10	1.8537001E10		12.2	10.26	6.36	9.41	49.87	30.69	3.74	1178.0	1250.0	1003.0	1161.0	1123.8889
E01431	59970	2290001038257	協立エアテック株式会社	2014	FY	2015-03-30	2014-01-01	2014-12-31	S1004FE2	有価証券報告書－第44期(平成26年1月1日－平成26年12月31日)	docs/S1004FE2.xbrl				0	6	14	12	6000000.0	8.7259996E9	6.15E8	7.17E8	6.07E8	9.5940004E9	4.84E9	4.84E9	9.5E7	20.0	125.68	1016.85			9.3689999E9	4.6140001E9	4.6140001E9		13.16	7.65	7.05	8.22	50.45	15.65	2.06	386.0	529.0	366.0	511.0	387.5
E01433	59350	6021001000469	元旦ビューティ工業株式会社	2014	FY	2015-06-30	2014-04-01	2015-03-31	S1005CEI	有価証券報告書	docs/S1005CEI.xbrl				0	6	14	12	7716063.0	1.13880003E10	4.96E8	5.02E8	2.8E8	7.1879997E9	2.57699994E9	2.57699994E9	6.1E7	8.0	36.57	335.99			7.1065001E9	2.43000013E9	2.43000013E9		11.52	7.06	4.36	4.41	35.85	21.79	2.51	309.0	546.0	294.0	349.0	299.33334
E01433	59350	6021001000469	元旦ビューティ工業株式会社	2014	FY	2015-06-30	2014-04-01	2015-03-31	S1005CEI	有価証券報告書	docs/S1005CEI.xbrl				0	6	14	12	7716063.0	1.13880003E10	4.96E8	5.02E8	2.8E8	7.1879997E9	2.57699994E9	2.57699994E9	6.1E7	8.0	36.57	335.99			7.1065001E9	2.43000013E9	2.43000013E9		11.52	7.06	4.36	4.41	35.85	21.79	2.51	309.0	546.0	294.0	349.0	299.33334
E01434	64840	6200001001871	株式会社ＫＶＫ	2014	FY	2015-06-25	2014-04-01	2015-03-31	S10051XY	有価証券報告書－第68期(平成26年4月1日－平成27年3月31日)	docs/S10051XY.xbrl				0	6	15	12	1.6531157E7	2.38390006E10	1.76E9	1.912E9	1.18700006E9	2.14470001E10	1.48519997E10	1.47419996E10	2.94E8	18.0	72.62	901.58			2.12895007E10	1.42945004E10	1.41959997E10		8.36	8.98	7.38	8.02	68.74	24.77	2.06	615.0	655.0	583.0	588.0	621.5833
E01435	59900	1120101003608	株式会社スーパーツール	2014	FY	2015-06-05	2014-03-16	2015-03-15	S1004U6F	有価証券報告書－第55期(平成26年3月16日－平成27年3月15日)	docs/S1004U6F.xbrl				0	6	14	12	1.040548E7	5.1160003E9	7.37E8	6.65E8	4.11E8	1.05770004E10	7.1379999E9	7.1379999E9	1.87E8	18.0	39.62	686.59			1.04745001E10	6.9959997E9	6.9959997E9		5.87	6.35	14.41	13.0	67.49	45.5	2.67	418.0	527.0	413.0	457.0	421.0
E01436	59070	6010001112820	ＪＦＥコンテイナー株式会社	2014	FY	2015-06-25	2014-04-01	2015-03-31	S10053EB	有価証券報告書－第54期(平成26年4月1日－平成27年3月31日)	docs/S10053EB.xbrl				1	2	14	12	2.8675E7	3.01220004E10	2.12300006E9	2.34E9	1.76E9	3.5158E10	2.3401001E10	2.16329994E10	2.86E8	10.0	61.48	755.35			3.41344993E10	2.21624996E10	2.06210007E10		8.53	6.86	7.05	7.77	61.53	16.25	1.29	461.0	497.0	390.0	391.0	432.08334
E01437	59840	6180001080984	兼房株式会社	2014	FY	2015-06-25	2014-04-01	2015-03-31	S10055A8	有価証券報告書－第67期(平成26年4月1日－平成27年3月31日)	docs/S10055A8.xbrl				0	2	14	12	1.431E7	1.49519995E10	7.33E8	1.17E9	7.03E8	2.31579996E10	1.86620006E10	1.86620006E10	3.96E8	28.5	50.59	1342.61			2.30855004E10	1.82365E10	1.82365E10		3.85	5.07	4.9	7.83	80.59	56.33	2.17	1009.0	1217.0	713.0	739.0	931.5833
E01438	59880	7020001030260	株式会社パイオラックス	2014	FY	2015-06-26	2014-04-01	2015-03-31	S100587P	有価証券報告書－第99期(平成26年4月1日－平成27年3月31日)	docs/S100587P.xbrl				0	1	14	12	1.30847E7	3.29950003E10	3.67100006E9	5.6579999E9	3.74099994E9	5.3785002E10	4.4197999E10	4.4197999E10	7.54E8	60.0	294.03	3581.3			5.3498999E10	4.3514499E10	4.3514499E10		8.6	10.58	11.13	17.15	82.18	20.16	1.73	5160.0	7420.0	4845.0	6860.0	5293.3335
E01439	59830	9040001034893	イワブチ株式会社	2014	FY	2015-06-26	2014-04-01	2015-03-31	S100571W	有価証券報告書－第65期(平成26年4月1日－平成27年3月31日)	docs/S100571W.xbrl				0	6	14	12	1.1E7	1.00949996E10	9.37E8	1.09100006E9	7.57E8	1.77539994E10	1.43340001E10	1.43340001E10	1.64E8	15.0	68.87	1303.75			1.74930002E10	1.40589998E10	1.40589998E10		5.38	6.24	9.28	10.81	80.74	21.66	1.17	499.0	610.0	495.0	592.0	503.0
E01441	59730	5122001016280	株式会社トーアミ	2014	FY	2015-06-29	2014-04-01	2015-03-31	S10059EH	有価証券報告書－第76期(平成26年4月1日－平成27年3月31日)	docs/S10059EH.xbrl				0	2	14	12	6400000.0	1.33839995E10	2.32E8	3.21E8	2.54E8	1.2992E10	9.9750001E9	9.9750001E9	9.2E7	15.0	41.34	1621.73			1.30299996E10	9.7939999E9	9.7939999E9		2.59	2.46	1.73	2.4	76.78	36.22	0.94	518.0	603.0	477.0	497.0	526.0
E01442	59710	1220001011873	株式会社共和工業所	2014	FY	2015-07-24	2014-05-01	2015-04-30	S1005HEK	有価証券報告書－第56期(平成26年5月1日－平成27年4月30日)	docs/S1005HEK.xbrl				0	6	14	12	6800000.0	7.4770002E9	6.91E8	7.29E8		1.06220001E10	8.9490002E9	8.9490002E9	1.01E8	15.0	72.9	1317.73			1.08734996E10	9.2085002E9	9.2085002E9		5.38	6.7	9.24	9.75	84.25		1.1	716.0	760.0	525.0	544.0	679.8333
E01443	34330	6140001021397	トーカロ株式会社	2014	FY	2015-06-25	2014-04-01	2015-03-31	S1005672	有価証券報告書－第64期(平成26年4月1日－平成27年3月31日)	docs/S1005672.xbrl				0	1	14	12	1.58E7	2.12089999E10	3.68999987E9	4.15399987E9	2.724E9	3.24989993E10	2.47799992E10	2.47799992E10	9.11E8	60.0	179.24	1630.44			3.13259991E10	2.38860001E10	2.38860001E10		11.4	13.26	17.4	19.59	76.25	33.44	3.81	2085.0	2961.0	1927.0	2511.0	1989.0
E01444	59090	5110001014116	株式会社　コロナ	2014	FY	2015-06-26	2014-04-01	2015-03-31	S10057YJ	有価証券報告書－第67期(平成26年4月1日－平成27年3月31日)	docs/S10057YJ.xbrl				0	1	14	12	2.9342454E7	6.9191E10	7.1E8	1.286E9	8.74E8	9.1205001E10	6.7396002E10	6.7396002E10	8.21E8	28.0	29.8	2297.5			9.1763499E10	6.7244499E10	6.7244499E10		1.3	1.4	1.03	1.86	73.9	93.94	1.22	1161.0	1265.0	1075.0	1156.0	1162.5
E01445	59410	3120001018349	株式会社　中西製作所	2014	FY	2015-06-29	2014-04-01	2015-03-31	S10059GT	有価証券報告書－第59期(平成26年4月1日－平成27年3月31日)	docs/S10059GT.xbrl				0	2	14	12	6306000.0	2.55299994E10	1.922E9	2.02300006E9	1.069E9	1.96430008E10	1.06529997E10	1.06529997E10	9.4E7	15.0	169.76	1690.36			1.83915008E10	1.00765E10	1.00765E10		10.61	11.0	7.53	7.92	54.23	8.79	0.93	965.0	1030.0	580.0	685.0	800.75
E01445	59410	3120001018349	株式会社　中西製作所	2014	FY	2015-06-29	2014-04-01	2015-03-31	S10059GT	有価証券報告書－第59期(平成26年4月1日－平成27年3月31日)	docs/S10059GT.xbrl				0	2	14	12	6306000.0	2.55299994E10	1.922E9	2.02300006E9	1.069E9	1.96430008E10	1.06529997E10	1.06529997E10	9.4E7	15.0	169.76	1690.36			1.83915008E10	1.00765E10	1.00765E10		10.61	11.0	7.53	7.92	54.23	8.79	0.93	965.0	1030.0	580.0	685.0	800.75
E01446	59870	2021001019513	株式会社オーネックス	2014	FY	2015-09-29	2014-07-01	2015-06-30	S1005ZW9	有価証券報告書－第64期(平成26年7月1日－平成27年6月30日)	docs/S1005ZW9.xbrl				0	6	14	12	1.66E7	4.6279997E9	2.65E8	2.92E8	1.74E8	8.0050002E9	5.184E9	5.184E9	3.3E7	2.0	10.54	313.0			7.6839997E9	5.0944998E9	5.0944998E9		3.42	3.8	5.73	6.31	64.76	18.97	0.65	145.0	272.0	126.0	147.0	154.0
